Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Monero (XMR),2020-09-01 21:14,Interest,126.4339262,0.00001152,0,0,Binance,Binance,488576114
Cardano (ADA),2020-09-01 21:17,Interest,0.16206066,0.06211299,0.01,0,Binance,Binance,184863604
Crypto.com Coin (CRO),2020-09-02 18:31,Buy,0.228,250,57,0,Crypto.com,Crypto.com,1501387241
Crypto.com Coin (CRO),2020-09-02 18:32,Transfer Out,0.22594785,221.29,50,0,Crypto.com,Crypto.com,3799929852
Crypto.com Coin (CRO),2020-09-02 18:32,Income,0.22594785,5.53225,1.25,0,Crypto.com,Crypto.com,3542487739
Cardano (ADA),2020-09-02 20:48,Interest,0.15221106,0.06211444,0.01,0,Binance,Binance,1485212502
Ethereum (ETH),2020-09-02 20:57,Interest,584.4542191,0.00029258,0.17,0,Binance,Binance,2121757590
Bitcoin (BTC),2020-09-02 21:08,Interest,14983.9173,0.00000031,0,0,Binance,Binance,4081694811
Monero (XMR),2020-09-02 21:11,Interest,119.9439473,0.00001152,0,0,Binance,Binance,1434594815
Stellar (XLM),2020-09-02 21:16,Interest,0.12185169,0.00760471,0,0,Binance,Binance,4150612632
Bitcoin (BTC),2020-09-03 12:34,Buy,14020.76764,0.01205,168.95,0,Crypto.com,Crypto.com,4041505852
Cardano (ADA),2020-09-03 20:56,Interest,0.12917581,0.06211588,0.01,0,Binance,Binance,4140281279
Bitcoin (BTC),2020-09-03 20:56,Interest,13494.693,0.00000031,0,0,Binance,Binance,1864723989
Ethereum (ETH),2020-09-03 21:05,Interest,507.0101588,0.00029259,0.15,0,Binance,Binance,3443466042
Monero (XMR),2020-09-03 21:09,Interest,101.4707362,0.00001152,0,0,Binance,Binance,3906701425
Stellar (XLM),2020-09-03 21:17,Interest,0.10296986,0.00760479,0,0,Binance,Binance,3308882013
Ethereum (ETH),2020-09-04 21:14,Interest,505.5047274,0.0002926,0.15,0,Binance,Binance,2183697770
Monero (XMR),2020-09-04 21:18,Interest,107.4518671,0.00001152,0,0,Binance,Binance,2735416627
Stellar (XLM),2020-09-04 21:22,Interest,0.10625086,0.00760487,0,0,Binance,Binance,3326654199
Cardano (ADA),2020-09-04 21:38,Interest,0.13291823,0.06211733,0.01,0,Binance,Binance,2462621457
Bitcoin (BTC),2020-09-04 21:40,Interest,13675.08325,0.00000031,0,0,Binance,Binance,3841684287
Crypto.com Coin (CRO),2020-09-05 14:43,Buy,0.19694805,154,30.33,0,Crypto.com,Crypto.com,1770421514
Crypto.com Coin (CRO),2020-09-05 15:19,Transfer Out,0.19369835,154.88,30,0,Crypto.com,Crypto.com,1946367004
Crypto.com Coin (CRO),2020-09-05 15:19,Income,0.19369835,3.872,0.75,0,Crypto.com,Crypto.com,1148381137
Stellar (XLM),2020-09-05 20:48,Interest,0.09877063,0.00760495,0,0,Binance,Binance,1316276628
Bitcoin (BTC),2020-09-05 21:01,Interest,13348.10493,0.00000031,0,0,Binance,Binance,646757916
Cardano (ADA),2020-09-05 21:01,Interest,0.11663986,0.06211878,0.01,0,Binance,Binance,1410115513
Monero (XMR),2020-09-05 21:02,Interest,101.2695078,0.00001152,0,0,Binance,Binance,3140467932
Ethereum (ETH),2020-09-05 21:26,Interest,439.6857726,0.00029261,0.13,0,Binance,Binance,1842843189
Ethereum (ETH),2020-09-06 20:47,Interest,467.6435588,0.00029261,0.14,0,Binance,Binance,2281191709
Stellar (XLM),2020-09-06 20:50,Interest,0.10189829,0.00380251,0,0,Binance,Binance,1485456151
Cardano (ADA),2020-09-06 20:59,Interest,0.12213115,0.06212023,0.01,0,Binance,Binance,3085212437
Bitcoin (BTC),2020-09-06 21:01,Interest,13456.89146,0.00000031,0,0,Binance,Binance,3357175760
Monero (XMR),2020-09-06 21:12,Interest,104.9883049,0.00001153,0,0,Binance,Binance,3175069017
Swipe (SXP),2020-09-07 11:19,Airdrop,2.38667096,0.13627966,0.33,0,Binance,Binance,10780074775
Bitcoin (BTC),2020-09-07 20:58,Interest,13632.07392,0.00000031,0,0,Binance,Binance,4048089265
Cardano (ADA),2020-09-07 21:04,Interest,0.12279162,0.06212167,0.01,0,Binance,Binance,560423573
Monero (XMR),2020-09-07 21:23,Interest,108.6916956,0.00001153,0,0,Binance,Binance,2939686014
Ethereum (ETH),2020-09-07 21:28,Interest,462.4055436,0.00029262,0.14,0,Binance,Binance,436014226
Stellar (XLM),2020-09-07 21:28,Interest,0.10366291,0.00380255,0,0,Binance,Binance,1060960246
Bitcoin (BTC),2020-09-08 9:45,Buy,13123.69576,0.01294,169.82,0,Crypto.com,Crypto.com,2083355022
Bitcoin (BTC),2020-09-08 9:51,Buy,13149.83006,0.012897,169.59,0,Crypto.com,Crypto.com,4129566492
Bitcoin (BTC),2020-09-08 9:52,Transfer Out,13134.09668,0.01293234,169.85,0,Crypto.com,Crypto.com,2784522179
Polkadot (DOT),2020-09-08 12:37,Transfer Out,5.75865369,40.859,235.29,0.57586537,Binance,147a5eKc9E8dZoscf3bU1zmEXzNesjqtk6c8GYcUy2qQw5p5,0x5ba50c224d66a52c018b4132d4c3889fe88820a263770d5155ac18a3d9fb5c19
Polkadot (DOT),2020-09-08 12:37,Fee,5.75865369,0.1,0.58,0,Binance,Binance,0x5ba50c224d66a52c018b4132d4c3889fe88820a263770d5155ac18a3d9fb5c19
Monero (XMR),2020-09-08 20:54,Interest,110.5436854,0.00001153,0,0,Binance,Binance,244907574
Bitcoin (BTC),2020-09-08 20:59,Interest,13317.5719,0.00000031,0,0,Binance,Binance,1905149751
Stellar (XLM),2020-09-08 21:32,Interest,0.10210527,0.00380257,0,0,Binance,Binance,1924568503
Cardano (ADA),2020-09-08 21:37,Interest,0.11934223,0.06212312,0.01,0,Binance,Binance,81724952
Ethereum (ETH),2020-09-08 21:39,Interest,445.622386,0.00029263,0.13,0,Binance,Binance,340251384
Monero (XMR),2020-09-09 20:50,Interest,111.1461428,0.00001153,0,0,Binance,Binance,798808151
Cardano (ADA),2020-09-09 21:19,Interest,0.12534362,0.06212457,0.01,0,Binance,Binance,3612663257
Stellar (XLM),2020-09-09 21:21,Interest,0.10348117,0.00380259,0,0,Binance,Binance,4271365137
Ethereum (ETH),2020-09-09 21:21,Interest,471.1032005,0.00029264,0.14,0,Binance,Binance,3905121758
Bitcoin (BTC),2020-09-09 21:23,Interest,13557.40136,0.00000031,0,0,Binance,Binance,296972210
Ethereum (ETH),2020-09-10 3:57,Transfer In,478.5919114,0.7024656,336.19,0,0x0edc783616b4eb3f7f132294c0b478203b899ffe,Wallace ETH (0xf5...76A0),0x6f2b3b0f7542efc2ce5be1165632c090142b6968cf429dafafde4cd62bebafc0
Bitcoin (BTC),2020-09-10 4:09,Transfer In,13545.50908,0.01583579,214.5,0,Unknown,Bitcoin Segwit (bc1q...e4hj),334e848e7fd5b940f75d5d692522ecaffd55e7f3eb1f18e0b28e3db77a0cfa49
Stellar (XLM),2020-09-10 20:51,Interest,0.10706871,0.00380262,0,0,Binance,Binance,3451189075
Cardano (ADA),2020-09-10 21:12,Interest,0.12713059,0.06212601,0.01,0,Binance,Binance,2331616883
Bitcoin (BTC),2020-09-10 21:12,Interest,13610.3929,0.00000031,0,0,Binance,Binance,1245666708
Ethereum (ETH),2020-09-10 21:40,Interest,482.5085066,0.00029265,0.14,0,Binance,Binance,1231775573
Monero (XMR),2020-09-10 21:42,Interest,112.4902781,0.00001153,0,0,Binance,Binance,3344980699
Ethereum (ETH),2020-09-10 22:05,Fee,479.9782822,0.00635727,3.05,0,Wallace ETH (0xf5...76A0),0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0xbc23a2e23121f32b9fcfec83af265571028b8a0137c6523990be2d693fdcf610
Ethereum (ETH),2020-09-10 22:09,Transfer Out,479.1216959,10.46612026,5014.55,2.39560848,Binance,Wallace ETH (0xf5...76A0),0x8f457f5c70dc1af0d35c114b436b850d90f72a40af559b796ee966808ea8096a
Ethereum (ETH),2020-09-10 22:09,Fee,479.1216959,0.005,2.4,0,Binance,Binance,0x8f457f5c70dc1af0d35c114b436b850d90f72a40af559b796ee966808ea8096a
Ethereum (ETH),2020-09-10 22:13,Transfer In,479.5170434,10.46612026,5018.68,0,Binance,Wallace ETH (0xf5...76A0),0x8f457f5c70dc1af0d35c114b436b850d90f72a40af559b796ee966808ea8096a
Monero (XMR),2020-09-11 20:42,Interest,110.6724139,0.00001153,0,0,Binance,Binance,2273144720
Bitcoin (BTC),2020-09-11 20:49,Interest,13632.37534,0.00000031,0,0,Binance,Binance,1766683856
Stellar (XLM),2020-09-11 20:56,Interest,0.11029735,0.00380264,0,0,Binance,Binance,3326008926
Cardano (ADA),2020-09-11 21:07,Interest,0.12657944,0.06212746,0.01,0,Binance,Binance,638000761
Bitcoin (BTC),2020-09-12 20:47,Interest,13737.10484,0.00000031,0,0,Binance,Binance,2077221626
Stellar (XLM),2020-09-12 21:08,Interest,0.11064655,0.00380266,0,0,Binance,Binance,3039128959
Cardano (ADA),2020-09-12 21:18,Interest,0.12810815,0.06212891,0.01,0,Binance,Binance,820435996
Monero (XMR),2020-09-12 21:34,Interest,114.3172768,0.00001153,0,0,Binance,Binance,1212665687
Stellar (XLM),2020-09-13 21:02,Interest,0.10561574,0.00380268,0,0,Binance,Binance,3830079547
Monero (XMR),2020-09-13 21:05,Interest,113.3681408,0.00001153,0,0,Binance,Binance,4184921819
Bitcoin (BTC),2020-09-13 21:15,Interest,13555.23222,0.00000031,0,0,Binance,Binance,2502945429
Cardano (ADA),2020-09-13 21:29,Interest,0.12362129,0.06213035,0.01,0,Binance,Binance,2825854581
Swipe (SXP),2020-09-14 13:59,Airdrop,2.2701263,0.13379126,0.3,0,Binance,Binance,10927267976
Stellar (XLM),2020-09-14 21:37,Interest,0.1059341,0.0038027,0,0,Binance,Binance,794043626
Cardano (ADA),2020-09-14 21:37,Interest,0.12713831,0.0621318,0.01,0,Binance,Binance,1639991303
Monero (XMR),2020-09-14 21:40,Interest,120.9576424,0.00001153,0,0,Binance,Binance,352335967
TrueUSD (TUSD),2020-09-15 17:19,Buy,1.3227,100,132.27,0,Crypto.com,Crypto.com,2913482681
TrueUSD (TUSD),2020-09-15 17:24,Transfer Out,1.314,100,131.4,0,Crypto.com,0xf58cba27c683bc918566cbac888d3fab5bf076a0,160463328
TrueUSD (TUSD),2020-09-15 17:30,Transfer In,1.32049382,95,125.45,0,Crypto.com,Wallace ETH (0xf5...76A0),0x169513e3bec05a7919610d7ccd5e57bc449f3b9e18ff49e300795a6a696bad4f
Ethereum (ETH),2020-09-15 18:00,Fee,485.3568735,0.00484701,2.35,0,Wallace ETH (0xf5...76A0),0x0000000000085d4780b73119b644ae5ecd22b376,0xf460d309c4425a124ba6e7bd524d5cd47978a77097d683d96e1c8cb9ef648681
YTUSD,2020-09-15 18:00,Buy,1.34236646,93.45206106,125.45,0,0x73a052500105205d34daf004eab301916da8190f,Wallace ETH (0xf5...76A0),0xa25a720d1eb5f059d0b5a2ecf3487501a97a50b5ff426dae76ae648a97926374
TrueUSD (TUSD),2020-09-15 18:00,Sell,1.32049382,95,125.45,10.85831904,Wallace ETH (0xf5...76A0),0x73a052500105205d34daf004eab301916da8190f,0xa25a720d1eb5f059d0b5a2ecf3487501a97a50b5ff426dae76ae648a97926374
Ethereum (ETH),2020-09-15 18:00,Fee,485.3568735,0.02237183,10.86,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xa25a720d1eb5f059d0b5a2ecf3487501a97a50b5ff426dae76ae648a97926374
Cardano (ADA),2020-09-15 21:04,Interest,0.12009519,0.06213325,0.01,0,Binance,Binance,2194339574
Stellar (XLM),2020-09-15 21:31,Interest,0.10270348,0.00380272,0,0,Binance,Binance,3455285874
Monero (XMR),2020-09-15 21:37,Interest,119.7254897,0.00001153,0,0,Binance,Binance,166158429
Chainlink (LINK),2020-09-16 14:59,Buy,14.20646996,33.95312645,482.35,0,Uniswap,Wallace ETH (0xf5...76A0),0x06b659895bf93ba69f28af59e75b68f974edcb8db26f0a13640eb31fb31441bf
Ethereum (ETH),2020-09-16 14:59,Sell,482.354071,1.01611494,490.13,7.77310595,Wallace ETH (0xf5...76A0),Uniswap,0x06b659895bf93ba69f28af59e75b68f974edcb8db26f0a13640eb31fb31441bf
Stellar (XLM),2020-09-16 20:56,Interest,0.10564751,0.00380274,0,0,Binance,Binance,1891772752
Monero (XMR),2020-09-16 21:33,Interest,116.4858858,0.00001153,0,0,Binance,Binance,2799674969
Cardano (ADA),2020-09-16 21:39,Interest,0.12370723,0.06213469,0.01,0,Binance,Binance,397031031
Bitcoin (BTC),2020-09-16 21:47,Interest,14525.92543,0.00000031,0,0,Binance,Binance,2125010872
Uniswap (UNI),2020-09-16 23:52,Buy,3.95797076,36,142.49,0,Binance,Binance,2209
Binance Coin (BNB),2020-09-16 23:52,Sell,36.49581149,3.90710941,142.59,0.10618128,Binance,Binance,2209
Uniswap (UNI),2020-09-16 23:52,Buy,3.95797076,0.8,3.17,0,Binance,Binance,2216
Binance Coin (BNB),2020-09-16 23:52,Sell,36.49581149,0.08682465,3.17,0.00235945,Binance,Binance,2216
Bitcoin (BTC),2020-09-17 0:02,Transfer In,14358.06818,0.00685662,98.45,0,Unknown,Binance,43b9cc81efb8b6e85fd1fa9ec96d670dcac561a60fa0405ecd0e9cd9ae29241c
Cardano (ADA),2020-09-17 20:56,Interest,0.12302495,0.06213614,0.01,0,Binance,Binance,3327257501
Stellar (XLM),2020-09-17 21:09,Interest,0.10611222,0.00380276,0,0,Binance,Binance,3894374868
Monero (XMR),2020-09-17 21:45,Interest,122.1407972,0.00001153,0,0,Binance,Binance,1079737939
Bitcoin (BTC),2020-09-17 21:48,Interest,14364.03951,0.00000031,0,0,Binance,Binance,2609965847
Uniswap (UNI),2020-09-18 2:35,Airdrop,4.53713131,406.030258,1857.63,15.42031936,Uniswap,Wallace ETH (0xf5...76A0),0xe21c5eede6d048b2d3804d90f47fbe45e7ef384c8518010febcb635032cea4b2
Ethereum (ETH),2020-09-18 2:35,Fee,507.7908339,0.03036746,15.42,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xe21c5eede6d048b2d3804d90f47fbe45e7ef384c8518010febcb635032cea4b2
Ethereum (ETH),2020-09-18 2:51,Fee,511.1767209,0.01811581,9.26,0,Wallace ETH (0xf5...76A0),0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xd81dc665c72170bb3474105878bd2eebf96aa62fc110d63b12554a767eb55f7c
Uniswap (UNI),2020-09-18 2:52,Sell,4.53713131,199.7149512,906.13,0,Wallace ETH (0xf5...76A0),Uniswap,0xd8882f54e64479ebf346776eb2d20c462374af4f6c3d86a46b0b9cd77d2da1cf
Ethereum (ETH),2020-09-18 2:52,Sell,511.1767209,2.66720673,1363.41,30.09953707,Wallace ETH (0xf5...76A0),Uniswap,0xd8882f54e64479ebf346776eb2d20c462374af4f6c3d86a46b0b9cd77d2da1cf
Uniswap (UNI),2020-09-18 3:05,Transfer Out,4.53713131,206.3153068,936.08,8.32176401,Wallace ETH (0xf5...76A0),Binance,0xc26a21de4faa75251b3f644c718ceccfe44e9f4b0fae21e53aa199aa1b5dad33
Ethereum (ETH),2020-09-18 3:05,Fee,510.7551319,0.01629306,8.32,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xc26a21de4faa75251b3f644c718ceccfe44e9f4b0fae21e53aa199aa1b5dad33
Uniswap (UNI),2020-09-18 3:07,Transfer In,4.53713131,206.3153068,936.08,0,0xf58cba27c683bc918566cbac888d3fab5bf076a0,Binance,0xc26a21de4faa75251b3f644c718ceccfe44e9f4b0fae21e53aa199aa1b5dad33
iExec RLC (RLC),2020-09-18 13:35,Buy,1.48347186,353.35,524.18,0,Binance,Binance,1846214
Ethereum (ETH),2020-09-18 13:35,Sell,496.1444364,1.0565165,524.18,0.39372419,Binance,Binance,1846214
Binance Coin (BNB),2020-09-18 13:35,Fee,35.38686724,0.01112628,0.39,0,Binance,Binance,1846214
Bitcoin (BTC),2020-09-18 14:22,Buy,14287.11268,0.150174,2145.55,0,Binance,Binance,830059
Uniswap (UNI),2020-09-18 14:22,Sell,8.82943564,243,2145.55,1.60753605,Binance,Binance,830059
Binance Coin (BNB),2020-09-18 14:22,Fee,35.23298724,0.04562588,1.61,0,Binance,Binance,830059
Ethereum (ETH),2020-09-18 16:33,Fee,502.7185906,0.00803502,4.04,0,Wallace ETH (0xf5...76A0),0x514910771af9ca656af840dff83e8264ecf986ca,0x61182bd0b7892ac4cc1cfdd2b9502a9f6b22bd61f8c738371f3b68bf9cddf7e1
Chainlink (LINK),2020-09-18 16:34,Sell,14.47374053,33.95312645,491.43,0,Wallace ETH (0xf5...76A0),Uniswap,0xefcf3c18b061786973474ed3b5fd8c847e34e6b8f7863b5adda3e290e4b78b45
Ethereum (ETH),2020-09-18 16:34,Sell,502.7185906,0.93734657,471.22,12.76045421,Wallace ETH (0xf5...76A0),Uniswap,0xefcf3c18b061786973474ed3b5fd8c847e34e6b8f7863b5adda3e290e4b78b45
Bella Protocol (BEL),2020-09-18 20:45,Airdrop,3.92267486,0.02878943,0.11,0,Binance,Binance,11022063579
Bitcoin (BTC),2020-09-18 20:56,Interest,14485.63382,0.00000031,0,0,Binance,Binance,1941773981
Wing Finance (WING),2020-09-18 20:59,Airdrop,70.28309953,0.00041584,0.03,0,Binance,Binance,11022331133
Cardano (ADA),2020-09-18 21:06,Interest,0.11975668,0.06213759,0.01,0,Binance,Binance,392188382
Monero (XMR),2020-09-18 21:35,Interest,122.001851,0.00001153,0,0,Binance,Binance,4173415257
Ethereum (ETH),2020-09-19 6:07,Airdrop,501.4992692,0.00287955,1.44,0,Binance,Binance,11028942344
Cardano (ADA),2020-09-19 20:50,Interest,0.12098462,0.06213904,0.01,0,Binance,Binance,1471915060
Bella Protocol (BEL),2020-09-19 20:56,Airdrop,6.1432155,0.11533259,0.71,0,Binance,Binance,11040233659
Wing Finance (WING),2020-09-19 21:10,Airdrop,87.28321168,0.00166591,0.15,0,Binance,Binance,11040629620
Binance Coin (BNB),2020-09-19 21:13,Interest,35.5639061,0.00004973,0,0,Binance,Binance,2418223455
Bitcoin (BTC),2020-09-19 21:14,Interest,14497.79434,0.00000051,0.01,0,Binance,Binance,2914722322
Monero (XMR),2020-09-19 21:50,Interest,124.7013486,0.00001153,0,0,Binance,Binance,3041619807
Kyber Network (KNC),2020-09-20 8:07,Airdrop,1.39519048,0.15161923,0.21,0,Binance,Binance,11047363270
Bella Protocol (BEL),2020-09-20 20:55,Airdrop,4.89854403,0.11516438,0.56,0,Binance,Binance,11058228392
Wing Finance (WING),2020-09-20 21:10,Airdrop,74.90506748,0.00166348,0.12,0,Binance,Binance,11058549552
Stellar (XLM),2020-09-20 21:25,Interest,0.10268003,0.0038028,0,0,Binance,Binance,1394212298
Monero (XMR),2020-09-20 21:33,Interest,123.4727779,0.00001153,0,0,Binance,Binance,1504676594
NEO,2020-09-20 21:36,Interest,31.39431338,0.0004702,0.01,0,Binance,Binance,1192599054
Cardano (ADA),2020-09-20 21:42,Interest,0.11935456,0.06214048,0.01,0,Binance,Binance,2373173118
Binance Coin (BNB),2020-09-20 21:49,Interest,35.38965363,0.00004973,0,0,Binance,Binance,1153869745
Bitcoin (BTC),2020-09-20 21:51,Interest,14591.43502,0.00000479,0.07,0,Binance,Binance,3505192374
Anyswap-BEP20 (ANY),2020-09-21 2:20,Staking,0,1,0,0,0xbf8db1a1848e1870cf5f7df363f96bd769a22891,Wallace BSC (0xf5...76A0),0x3a1f032e091fd41c14d1d9babfd1a9139a6e990e60d86ed7d29257832b3bf1c2
Bella Protocol (BEL),2020-09-21 21:05,Airdrop,4.09203123,0.11454869,0.47,0,Binance,Binance,11083572966
Monero (XMR),2020-09-21 21:17,Interest,119.104982,0.00001153,0,0,Binance,Binance,1737952698
Cardano (ADA),2020-09-21 21:18,Interest,0.10744347,0.06214193,0.01,0,Binance,Binance,1417681459
Wing Finance (WING),2020-09-21 21:20,Airdrop,55.74959756,0.00165459,0.09,0,Binance,Binance,11083848036
Ethereum (ETH),2020-09-21 21:20,Interest,454.1122685,0.00000008,0,0,Binance,Binance,777131285
Binance Coin (BNB),2020-09-21 21:32,Interest,30.84337992,0.00004973,0,0,Binance,Binance,3063064729
NEO,2020-09-21 21:48,Interest,26.71802325,0.0004702,0.01,0,Binance,Binance,904420431
Stellar (XLM),2020-09-21 21:50,Interest,0.09376096,0.0038028,0,0,Binance,Binance,542967553
Bitcoin (BTC),2020-09-21 21:58,Interest,13922.01318,0.00000479,0.07,0,Binance,Binance,153063728
Swipe (SXP),2020-09-22 1:27,Airdrop,1.69044866,0.12245358,0.21,0,Binance,Binance,11087236264
Bitcoin (BTC),2020-09-22 10:31,Buy,14102.8169,0.0071,100.13,0,Crypto.com,Crypto.com,1297116670
OMG Network (OMG),2020-09-22 13:04,Buy,3.7932,75,284.49,0,Crypto.com,Crypto.com,1790238659
Bitcoin (BTC),2020-09-22 13:04,Sell,13675.10275,0.0208035,284.49,0,Crypto.com,Crypto.com,1790238659
CHADS VC (CHADS),2020-09-22 16:29,Buy,0.24298853,377.052836,91.62,0,Uniswap,Wallace ETH (0xf5...76A0),0x4f8a405af25c32d4712b0577185686e012a2ff9695a4281becd4322dd15e5ea9
Ethereum (ETH),2020-09-22 16:29,Sell,458.0975802,0.21374804,97.92,6.29794386,Wallace ETH (0xf5...76A0),Uniswap,0x4f8a405af25c32d4712b0577185686e012a2ff9695a4281becd4322dd15e5ea9
Bella Protocol (BEL),2020-09-22 20:56,Airdrop,3.4307259,0.11447987,0.39,0,Binance,Binance,11102614510
Wing Finance (WING),2020-09-22 21:10,Airdrop,44.86749769,0.00165359,0.07,0,Binance,Binance,11102861073
Stellar (XLM),2020-09-22 21:19,Interest,0.09566461,0.00380282,0,0,Binance,Binance,4084771707
NEO,2020-09-22 21:30,Interest,26.66926051,0.0004702,0.01,0,Binance,Binance,3386490278
Ethereum (ETH),2020-09-22 21:32,Interest,457.8260835,0.00000006,0,0,Binance,Binance,2525469394
Cardano (ADA),2020-09-22 21:36,Interest,0.11019589,0.06214338,0.01,0,Binance,Binance,847776572
Monero (XMR),2020-09-22 21:46,Interest,123.6180159,0.00001153,0,0,Binance,Binance,2398872799
Bitcoin (BTC),2020-09-22 21:46,Interest,14028.5092,0.00000373,0.05,0,Binance,Binance,89508821
Binance Coin (BNB),2020-09-22 21:53,Interest,32.12803382,0.00004973,0,0,Binance,Binance,1251178783
Bella Protocol (BEL),2020-09-23 21:05,Airdrop,3.224271,0.11413104,0.37,0,Binance,Binance,11123052266
Cardano (ADA),2020-09-23 21:16,Interest,0.10315586,0.06214482,0.01,0,Binance,Binance,2037558397
Monero (XMR),2020-09-23 21:16,Interest,116.5831156,0.00001153,0,0,Binance,Binance,3478113875
Wing Finance (WING),2020-09-23 21:20,Airdrop,32.90419098,0.00164855,0.05,0,Binance,Binance,11123387411
Binance Coin (BNB),2020-09-23 21:21,Interest,30.86005963,0.00004973,0,0,Binance,Binance,3975536950
Ethereum (ETH),2020-09-23 21:32,Interest,434.1175779,0.00000006,0,0,Binance,Binance,4271552277
Bitcoin (BTC),2020-09-23 21:36,Interest,13756.43889,0.00000373,0.05,0,Binance,Binance,882246482
NEO,2020-09-23 21:48,Interest,26.17062288,0.0004702,0.01,0,Binance,Binance,2438249889
Stellar (XLM),2020-09-23 22:02,Interest,0.09025978,0.00380284,0,0,Binance,Binance,69093144
Bella Protocol (BEL),2020-09-24 21:46,Airdrop,3.48273584,0.11463677,0.4,0,Binance,Binance,11142612564
Stellar (XLM),2020-09-24 21:55,Interest,0.09423326,0.00380286,0,0,Binance,Binance,2820181820
Monero (XMR),2020-09-24 21:56,Interest,123.0039113,0.00001153,0,0,Binance,Binance,2780897785
Wing Finance (WING),2020-09-24 22:00,Airdrop,38.37564476,0.00165586,0.06,0,Binance,Binance,11142870557
Bitcoin (BTC),2020-09-24 22:03,Interest,14335.92739,0.00000373,0.05,0,Binance,Binance,495117303
NEO,2020-09-24 22:25,Interest,29.21592435,0.0004702,0.01,0,Binance,Binance,578294634
Ethereum (ETH),2020-09-24 22:34,Interest,464.7844448,0.00000006,0,0,Binance,Binance,1779603760
Binance Coin (BNB),2020-09-24 22:38,Interest,33.08139293,0.00004973,0,0,Binance,Binance,839457785
Cardano (ADA),2020-09-24 22:39,Interest,0.11432533,0.06214627,0.01,0,Binance,Binance,3092745182
Bitcoin (BTC),2020-09-25 14:24,Transfer In,14406.26597,0.00690022,99.41,0,Unknown,Binance,044c98e89ad27ad834f6f17ecfb549f92c22116380f3ee62d008542a5b95a484
Synthetix Network Token (SNX),2020-09-25 14:39,Buy,6.39285073,3.50649,22.44,0.02243891,Binance,Binance,1826642
Synthetix Network Token (SNX),2020-09-25 14:39,Buy,6.39285073,0.32,2.05,0,Binance,Binance,1826643
Synthetix Network Token (SNX),2020-09-25 14:39,Buy,6.39428862,4.50549,28.84,0.02883824,Binance,Binance,1826644
Synthetix Network Token (SNX),2020-09-25 14:39,Buy,6.39428862,7.16283,45.85,0.04584705,Binance,Binance,1826645
Bitcoin (BTC),2020-09-25 14:39,Sell,14378.88153,0.00156055,22.44,0,Binance,Binance,1826642
Bitcoin (BTC),2020-09-25 14:39,Sell,14378.88153,0.00014227,2.05,0.00153137,Binance,Binance,1826643
Bitcoin (BTC),2020-09-25 14:39,Sell,14378.88153,0.0020056,28.84,0,Binance,Binance,1826644
Bitcoin (BTC),2020-09-25 14:39,Sell,14378.88153,0.0031885,45.85,0,Binance,Binance,1826645
